	id	sentence	Valence	Arousal	Dominance
2483	Homosexuality_435_486	Perhaps then, it is a combination of some of these?	0.5	0.375	0.51724137931
8508	detroit_5741_5797	"16 Responses to ""Detroit and the Myth of the $100 House"""	0.55	0.375	0.51724137931
5652	SemEval_787	Maggie Gyllenhaal's Globes babysitter: Mom	0.55	0.375	0.586206896552
9561	lessig_blog-carbon_2983_3279	My problem with carbon offsets and other voluntary measures is that given the finite amount of money, energy and attention we have to push for the environment, I feel like the opportunity cost of these measures is too high compared to policy-oriented actions, the citizen role that Gore referred.	0.333333333333	0.229166666667	0.51724137931
2615	IFAW1_3067_3112	I won’t even ask if you support this program.	0.5	0.5625	0.51724137931
30	110CYL068_31_156	A few months ago you received a letter from me telling the success stories of people who got jobs with Goodwill's help.	0.65	0.4375	0.586206896552
7914	captured_moments_24869_24876	"""Emil!"""	0.6	0.6875	0.655172413793
8554	detroit_8812_8911	Love the fact that people are stealing garden implements (though it's still sad that they need to).	0.55	0.5625	0.448275862069
8757	easy_money_7556_7606	I casually slid a knife into my palm just in case.	0.35	0.5625	0.862068965517
5381	SemEval_535	Discovered boys bring shock, joy	0.625	0.75	0.51724137931
2272	HistoryLasVegas_13172_13286	There was no longer any question: when you wanted some unbridled adult fun, Las Vegas was the place to be.	0.55	0.4375	0.51724137931
9108	hotel-california_22876_22904	Kishori nodded in agreement.	0.583333333333	0.28125	0.402298850575
4678	SemEval_1019	In the world of life-saving drugs, a growing epidemic of deadly fakes	0.3	0.5625	0.241379310345
3581	Nathans_Bylichka_17160_17381	Love-ins, raves, gatherings where society is put on hold and humans open themselves to emotion: that is where entities from this world tend to go when they cross over, and that is where Rachel met someone from this world.	0.6	0.5	0.51724137931
7331	audubon1_2313_2422	“YOU WILL NOT CONDUCT MASSIVE BIRD KILLS TO BENEFIT A HANDFUL OF SPECIAL INTERESTS!”	0.4	0.75	0.931034482759
4811	SemEval_1141	Merriman violation stuns ex-teammate	0.3	0.5625	0.448275862069
3925	Nathans_Bylichka_35452_35541	The air around me seemed to still sound, and light came in around the corners of my eyes.	0.6	0.5	0.448275862069
2247	HistoryLasVegas_1011_1134	The areas surrounding the springs were desert oases: sprawling collections of grasses, trees, and wildlife.	0.55	0.375	0.448275862069
8448	detroit_17150_17230	The taxes on my $140K house in an urban area of Mississippi are only $1500/year.	0.6	0.4375	0.586206896552
9754	sucker_2320_2343	Guess I'm a sucker too.	0.25	0.5	0.448275862069
938	20020731-nyt_33862_33896	"""His resume is an American dream,"""	0.55	0.5	0.586206896552
2863	Madame_White_Snake_8786_8829	“Tu Shih-Niang Sinks the Jew Box in Anger,”	0.3	0.5625	0.586206896552
1547	Ant_Robot_34_112	Proposal for a Red Harvester Ant Robot: Colony Infiltration and Task Switching	0.45	0.4375	0.51724137931
6435	WhatToHongKong_20245_20306	They are very crowded, especially on summer weekends.	0.5	0.5	0.51724137931
9504	hsus4_3446_3544	I hope you will visit your local animal shelter and consider adopting a dog or cat into your home.	0.55	0.4375	0.51724137931
2294	HistoryLasVegas_15575_15783	He bought several Strip properties — the Silver Slipper and Castaways among them — and demolished them to make way for a new kind of resort — Mirage —  which became an instant success.	0.5	0.4375	0.51724137931
196	112C-L013_1130_1256	Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse.	0.4	0.5	0.51724137931
5205	SemEval_153	Paris Journal: Smoking No Longer Tres Chic in France	0.5	0.333333333333	0.632183908046
4955	SemEval_1273	Thomas Cook to merge with MyTravel	0.5	0.375	0.51724137931
8798	guidedogs1_1065_1098	We receive no government funding.	0.6	0.5	0.724137931034
8904	hotel-california_15284_15310	“We can't live that long.”	0.35	0.5625	0.379310344828
6044	The_Black_Willow_4125_4205	Above them, the Milky Way drew near as if the stars themselves could be reached.	0.5	0.4375	0.51724137931
2383	HistoryLasVegas_9715_9824	They went to work on what has become one of the lengthiest citywide tourism campaigns ever attempted.	0.5	0.375	0.586206896552
7506	blog-new-year's-resolutions_2191_2524	They propose that people with high self-efficacy--people who believe that failure is the result of insufficient effort, and thus exhibit increased commitment and persistence--will achieve more of their goals than people with low self-efficacy, who tend to view failure as the result of deficient ability, and thus may simply give up.	0.5	0.4375	0.586206896552
8367	detroit_13206_13215	"""Freedom"""	0.75	0.625	0.655172413793
5325	SemEval_35	The sweet tune of an anniversary	0.75	0.5	0.379310344828
4426	Ohio_Steel_12822_12958	The lack of money proved to be crippling, because it prevented the organizations involved from purchasing the mills to run collectively.	0.45	0.4375	0.586206896552
1908	Black_and_white_19194_19262	These non colors allow for the appreciation of color.	0.55	0.375	0.51724137931
8563	detroit_9467_9479	"""solidarity"""	0.6	0.6875	0.724137931034
8685	easy_money_2527_2608	"The pie came and I waited until the waitress was gone, before going on, ""Why me?"""	0.4	0.5625	0.448275862069
5030	SemEval_1341	Travel chaos as heavy snow hits UK	0.125	0.28125	0.344827586207
447	115CVL036_422_638	It's clear that if we don't increase our base of private funding, we won't have the kind of control we need to ensure the continued success of our centers and the very important services they offer.	0.45	0.5	0.586206896552
3571	Nathans_Bylichka_16250_16414	Leaning from the rough-hewn window of one building on our right was something with long, green hair draped across the seven gangly arms hanging from its windowsill.	0.5	0.3125	0.51724137931
3566	Nathans_Bylichka_15768_15983	I saw people with skin stretched so tightly across their cheekbones that the corners had broken through – people whose cheekbones had horns growing from them, and people whose skin was gathered back like a ponytail.	0.45	0.4375	0.51724137931
5626	SemEval_762	Iran and Nicaraguan leaders meet	0.55	0.4375	0.586206896552
469	115CVL037_2799_2825	Earline S. Moore President	0.5	0.375	0.51724137931
6689	WhereToHongKong_26513_26685	Set amid Tseun Wan’s residential towers is the 18th-century walled village of Sam Tung Uk, now preserved as a museum, and a short walk from the MTR station.	0.5	0.333333333333	0.747126436782
2915	NYTnewswire1_124_163	ANGELS MAKE TRADE TO GET OUTFIELD DEPTH	0.5	0.5625	0.586206896552
8449	detroit_17231_17448	Additionally, even if you paid cash for the house, you'd probably want to carry some homeowner's insurance with all the inherent risks to the property (arson, vandalism), and I'm sure it's sky-high, given those risks.	0.375	0.4375	0.689655172414
5519	SemEval_663	Space life search turns to TV	0.5	0.3125	0.379310344828
6819	WhereToHongKong_42811_43039	Directly across the street from the wharf where passengers arrive from Hong Kong is the first surprise to greet visitors to Macau — the vast Jai-alai Palace, said to be the world’s most luxurious frontón.	0.6	0.375	0.51724137931
7119	anth_essay_4_4840_4994	The growth in popularity and militarism of these popular leftist movements is intertwined with the development of the indigenous revitalization movements.	0.4	0.5	0.51724137931
4922	SemEval_1243	Can North Korea be trusted?	0.5	0.541666666667	0.51724137931
3542	Nathans_Bylichka_14635_14655	asked the hunchback.	0.5	0.3125	0.51724137931
8221	captured_moments_8288_8406	And if I can brag and digress so easily, this must not be painful enough to merit a mindwipe, yes?	0.4	0.375	0.51724137931
7660	cable_spool_fort_8847_8928	Suddenly his blank face seemed like the face of a Play Force Soldier or a GI Joe.	0.4	0.4375	0.51724137931
5891	The_Black_Willow_10481_10500	"""Why do you write?"""	0.5	0.5	0.586206896552
3847	Nathans_Bylichka_31253_31326	I took about half of the Bloody Mary in one gulp and then ate the celery.	0.5	0.4375	0.344827586207
3139	NYTnewswire4_995_1036	"""I'm planning to win every game we play,"""	0.65	0.5	0.862068965517
2359	HistoryLasVegas_6841_7027	Land speculators and locals alike were anxious to own a part of the newest railroad boomtown, and within an afternoon, more than 80 percent of the lots were sold.	0.65	0.6875	0.586206896552
186	112C-L012_409_634	To help them establish themselves in the community, the Pleasant Run Emancipation fund was begun in 1993 by private donors who wanted to provide a measure of financial support for those leaving our programs.	0.55	0.4375	0.586206896552
7854	captured_moments_22218_22241	"""Only because you are."""	0.5	0.5	0.51724137931
9511	hsus4_4083_4141	Sincerely, President	0.45	0.3125	0.51724137931
2148	Fermentation_HR5034_1407_1584	For the sake of context and setting the record straight, this post address many of the misrepresentations and misleading claims made at the middlemen's disingenuous new website.	0.5	0.375	0.51724137931
6241	Uprooted_Bike_5536_5557	Want to get involved?	0.5	0.4375	0.51724137931
7450	blog-monastery_2952_3084	Ever since the 1920s, their science has been about observation of behavior, questionnaires, recordings of electrical brain activity.	0.5	0.4375	0.51724137931
10156	wsj_0171_528_635	Valley Federal also added $18 million to realestate loan reserves and eliminated $9.9 million of good will.	0.5	0.375	0.448275862069
9290	hotel-california_30504_30573	Just enough for us all to be able to barely avoid killing each other.	0.35	0.5	0.51724137931
352	114CUL058_2204_2263	We appreciate your support of our first event of this type.	0.583333333333	0.4375	0.632183908046
1476	Ant_Robot_1520_1531	Environment	0.541666666667	0.489583333333	0.574712643678
4848	SemEval_1175	Town packs gym to mourn 10 killed in fire	0.25	0.5625	0.379310344828
3747	Nathans_Bylichka_26837_26849	“Excuse me,”	0.45	0.4375	0.310344827586
1203	A_defense_of_Michael_Moore_14510_14661	"b) Why should Moore leave the words ""Clinton is on the Today Show"" visible in the text, which is necessary to correctly interpret the highlighted part?"	0.5	0.4375	0.632183908046
8880	hotel-california_13408_13506	Days passed, weeks passed, but I couldn't tell if it had been months or years since I was rescued.	0.45	0.5	0.51724137931
10214	wsj_0187_377_427	"Everything will be taken over by the new company,"""	0.35	0.5625	0.51724137931
9178	hotel-california_25531_25576	“But we're not here forever,” objected Sarah.	0.5	0.4375	0.689655172414
4206	Nathans_Bylichka_49999_50042	Its haunches twitched in time to the music.	0.55	0.375	0.586206896552
9564	lessig_blog-carbon_3492_3616	I'm a big fan of your work on IP and corruption, but I'm skeptical of these initial ventures into the environmental arena...	0.3	0.5625	0.310344827586
2951	NYTnewswire1_3994_4118	"""I understand baseball moves, I've been through this before,"" said Fabregas, who is headed for his eighth major-league team."	0.55	0.5	0.586206896552
146	110CYL072_869_924	Please give the largest gift you can to Goodwill today.	0.55	0.4375	0.51724137931
8764	easy_money_7839_7875	He stood up using the stick to help.	0.5	0.4375	0.632183908046
1571	Ant_Robot_40159_40337	This model is reasonable because patrollers and foragers change their explored territory from day to day, even though they do retain some more commonly chosen paths (Gordon, 45).	0.5	0.375	0.448275862069
5073	SemEval_1380	Woman fights to keep drunken driver in jail	0.3125	0.4375	0.689655172414
3035	NYTnewswire2_8918_9007	"""This is a criminal act and it certainly puts things in a different league,"" Howard said."	0.416666666667	0.541666666667	0.632183908046
6209	Uprooted_Bike_3670_3691	"""I love what you do,"""	0.75	0.6875	0.586206896552
3380	NYTnewswire9_4523_4617	"""He was so knowledgeable he just got things done, allowing me to concentrate on other matters."	0.625	0.515625	0.603448275862
6117	The_Black_Willow_9062_9213	His hair fell loosely across a face that seemed always to have a knowing smirk hidden just beneath its surface, infusing his body with a rakish energy.	0.5	0.4375	0.586206896552
6399	WhatToHongKong_15924_16109	To most foreigners, this unique art form is likely to be inscrutable at first exposure, but everyone can appreciate the spectacle and the elaborate, glittering costumes.	0.55	0.5	0.586206896552
1248	A_defense_of_Michael_Moore_20039_20279	"It is equally well known that the so-called ""war on drugs"" begun under the Nixon administration is a failure which has cost hundreds of billions and made America the world leader in prison population (both in relative and absolute numbers)."	0.3	0.5625	0.586206896552
8941	hotel-california_1671_1712	And accompanying the bell, I saw a light.	0.55	0.5	0.51724137931
612	118CWL049_39_51	Dear Friend:	0.65	0.3125	0.51724137931
9095	hotel-california_22389_22419	Fact: Adrienne intimidated me.	0.25	0.75	0.241379310345
9020	hotel-california_20008_20093	I wanted to ask, but he was still talking, and I was too self-conscious to interrupt.	0.45	0.5	0.310344827586
4249	Nathans_Bylichka_52847_52917	It flashed in the strobe where it wasn’t streaked with Dvorov’s blood.	0.4	0.375	0.51724137931
3645	Nathans_Bylichka_21240_21285	“We’re not here to browse,” Nepthys told him.	0.3125	0.4375	0.689655172414
3223	NYTnewswire6_8132_8231	It's live and she leans over and picks it up and says, `What the guests don't see won't hurt them.'	0.55	0.5	0.655172413793
1177	A_defense_of_Michael_Moore_12034_12044	"""Fuck you"""	0.0	0.8125	0.724137931034
6124	The_Black_Willow_9502_9550	Leaning against his tree, Nathan shook his head.	0.45	0.3125	0.51724137931
5813	SemEval_933	US, North Korea signed nuclear memo	0.55	0.5	0.586206896552
5331	SemEval_40	Tensions as Hungary marks uprising	0.3	0.5625	0.379310344828
6724	WhereToHongKong_31183_31266	The museum has an art collection, and displays of toys and other artifacts.	0.55	0.4375	0.51724137931
1173	A_defense_of_Michael_Moore_11475_11528	And here the critics again ignore important evidence:	0.3	0.3125	0.448275862069
1675	Anti-Terrorist_4513_4550	"EXAMPLE 1: ""Terrorists Offend Allah."""	0.4	0.5	0.586206896552
1089	20020731-nyt_8912_8997	"""Only then will New Jersey voters be able to decide Torricelli's fitness for office."""	0.45	0.4375	0.51724137931
1459	Ant_Robot_10575_10869	Ants themselves rely primarily on chemical information taken in through their antennae, and to mimic this, Antie will have chemical sensing and emitting “stalks” with which to both interact with other ants (who may be surprised to find an ant without antennae) and take in chemical information.	0.5	0.4375	0.51724137931
5283	SemEval_224	Dow hits new record, eyes 12,000 	0.65	0.625	0.724137931034
2355	HistoryLasVegas_6356_6405	The remainder she returned to the native Paiutes.	0.55	0.4375	0.586206896552
4526	Ohio_Steel_7289_7451	The petition was circulated, eventually including thousands of signatures; it was then given to USWA representatives to present to President Carter in Washington.	0.6	0.5625	0.655172413793
5735	SemEval_861	'Lost's' Fox: 'I'm a liar and a cheat'	0.25	0.5	0.379310344828
8947	hotel-california_16826_16852	Jefferson snorted, amused.	0.65	0.5	0.51724137931
1793	Bartok_24479_24635	Indeed, this section has the feel of a Coda to it—it is much shorter than any other major section or subsection, and the tonic harmony is active throughout.	0.55	0.4375	0.51724137931
8005	captured_moments_29417_29468	I had drunk too much, I confess, though we all had.	0.5	0.4375	0.51724137931
1990	Fermentation_Eminent-Domain_10746_10824	It's easy to get lost in nomenclatures, when one is striving for new concepts.	0.5	0.4375	0.51724137931
1378	A_defense_of_Michael_Moore_7952_8199	"In response to one Moore detractor, McCollum wrote: ""Although other units of Lockheed Martin Corporation elsewhere in the country produce weapons to support the defense of the U.S., we make no weapons at the Littleton-area facility Moore visited."""	0.55	0.3125	0.51724137931
5397	SemEval_55	Making peace from victory over poverty	0.6	0.4375	0.586206896552
501	116CUL032_538_769	A short time later, the Community Youth Mapping Project sent 55 young people out into the community to identify the resources they need to grow up well: caring adults, safe places to go, and positive things to do.	0.6	0.5	0.586206896552
2524	How_soon-Fans_1597_1689	Now, let's take a look at what the Friday's FanWoody Facebook page looks like today: Whoops!	0.416666666667	0.541666666667	0.632183908046
6647	WhereToHongKong_20862_20939	The museum mounts special exhibitions and has an excellent gift shop.	0.75	0.4375	0.586206896552
1042	20020731-nyt_46167_46349	Like Jeffords, the president calls for substantial reductions in three major pollutants -- the nitrogen oxides that produce smog, sulfur dioxide, which causes acid rain, and mercury.	0.45	0.5	0.655172413793
8574	easy_money_10130_10260	I guess, thinking back, I might have expected him to gloat, but the view was the kind of thing that humbles you, shuts your mouth.	0.35	0.5625	0.586206896552
7902	captured_moments_24294_24324	"""All of it outrageous praise?"""	0.45	0.625	0.448275862069
7658	cable_spool_fort_8812_8817	Yeah.	0.5	0.4375	0.51724137931
1398	Acephalous-Cant-believe_1726_1817	The one that really stuck in my mind was explaining transitions in the panels of Watchmen .	0.55	0.5	0.586206896552
2095	Fermentation_Eminent-Domain_8646_8840	"Tom-- I wonder what the response would be in Napa and Sonoma if the vintners in Fresno convinced the state government to require ""California"" be put on all labels of wine made within California?"	0.55	0.375	0.586206896552
5353	SemEval_51	Israel insists on Lebanon overflights	0.5	0.5	0.655172413793
8748	easy_money_6832_6932	When he killed the headlights there was no light but moonlight and stars on a light dusting of snow.	0.45	0.375	0.379310344828
908	20020731-nyt_28589_28641	It went underground until it came to Fenton in 1995.	0.5	0.3125	0.51724137931
1699	Bartok_10509_10523	The Exposition	0.5	0.333333333333	0.632183908046
3204	NYTnewswire6_6660_6698	Atlantic halibut with flavored butters	0.583333333333	0.645833333333	0.632183908046
6804	WhereToHongKong_41144_41409	If a trace of tropical lethargy still adds to the charm in this city of sidewalk cafés, palm trees, and pedicabs, any torpor definitely ends once inside the doors of Macau’s casinos, scene of some of the liveliest gambling west of Las Vegas.	0.583333333333	0.541666666667	0.51724137931
8932	hotel-california_16340_16365	“Bleak,” commented Zheng.	0.4	0.4375	0.586206896552
2012	Fermentation_Eminent-Domain_13560_13689	You suggest that this is a bad law, that Sonoma County will never be associated with high quality wine in the way Napa County is.	0.35	0.375	0.379310344828
5708	SemEval_837	iPod good for video games	0.75	0.645833333333	0.632183908046
6713	WhereToHongKong_29904_30051	The boats go on to the friendly fishermen’s island of Tap Mun, in Mirs Bay, with stops in remote hamlets of the Sai Kung Peninsula.	0.6	0.4375	0.51724137931
9774	sucker_959_990	It's like a satire of a satire.	0.4	0.375	0.448275862069
6513	WhatToHongKong_5882_6048	The experts point out that it is not age alone that determines a Chinese antique’s value — the dynasties of the past had their creative ups and downs.	0.6	0.5625	0.586206896552
4897	SemEval_1219	All African amputee football games kick off	0.5	0.4375	0.689655172414
4062	Nathans_Bylichka_42509_42597	“It was part of the price for this girl, who was a rock at the time,” explained Nepthys.	0.55	0.5	0.51724137931
2399	Homosexuality_12030_12234	Both were asked how what they thought determined homosexuality (nature vs. nurture) and why, when they realized they were homosexual and how they knew, and similar questions.	0.5	0.4375	0.51724137931
1825	Bartok_5742_6025	The Introduction does not relate thematically to any of the main sections of the movement—in fact, it is the third movement that draws its thematic material from this section—but the harmonic and motivic principles at play here foreshadow some important elements of the entire piece.	0.5	0.5	0.51724137931
5549	SemEval_692	James Brown's 5-year-old son left out of will	0.0	0.333333333333	0.172413793103
2238	Fermentation_HR5034_9238_9324	"""State laws that raise concerns can and should be addressed in the state legislature."""	0.45	0.5	0.586206896552
2110	Fermentation_HR5034_10301_10423	In the mean time, please checkout the website that spurred the wholesalers to launch their own: http://www.stophr5034.org.	0.55	0.375	0.51724137931
7965	captured_moments_27486_27504	""" --was glorious!"""	0.8	0.75	0.655172413793
1677	Anti-Terrorist_4623_4694	"EXAMPLE 3 (LATEST AND BEST! - Framed Below): ""Qur'an Forbids Terrorism"""	0.45	0.4375	0.724137931034
8231	captured_moments_8952_8953	.	0.5	0.4375	0.51724137931
10250	wsj_1640_3214_3363	He cited the case of a Swiss oil trader who recently put out bids via telex for an oil tanker to pick up a cargo of crude in the Middle East.	0.5	0.4375	0.586206896552
3278	NYTnewswire7_6369_6510	Chefs and retailers around the country know they must be prepared to deal with customers who arrive with the aquarium's seafood card in hand.	0.5	0.4375	0.51724137931
1015	20020731-nyt_42737_42767	This is entirely insufficient.	0.35	0.5	0.655172413793
4782	SemEval_1114	Sick hearts switch on a fetal gene	0.4	0.4375	0.379310344828
9710	marine1_231_360	I hope you enjoy using them as you correspond with your friends and family and help us spread the word to protect ocean wildlife.	0.7	0.5625	0.586206896552
4336	Nathans_Bylichka_6529_6604	It was still a mess, but everything bigger than a soda can had disappeared.	0.45	0.375	0.51724137931
3979	Nathans_Bylichka_38191_38199	We left.	0.5	0.5	0.51724137931
8811	guidedogs1_1782_1859	“After I got my beautiful black Lab, I finally felt like a human being again.	0.6	0.5	0.655172413793
2822	Madame_White_Snake_4008_4094	“he was so distracted that he could not concentrate on doing business.”	0.4	0.375	0.310344827586
7688	captured_moments_11497_11701	The Tasha in this file would walk through a net show in half an hour, including commercials, and just before an ad for Figuero's Flash Diapers -- Keeps Baby Driest!	0.375	0.28125	0.344827586207
5220	SemEval_168	Growing Unarmed Battalion in Qaeda Army Is Using Internet to Get the Message Out	0.4	0.375	0.379310344828
1489	Ant_Robot_19291_19396	Almost all motor output will be a direct function of sensory input as indicated in the following section.	0.5	0.375	0.448275862069
6916	WhereToHongKong_5512_5631	The Peak Tram, originally steam-powered, was built to speed the wealthy taipans to their mountainside retreats.	0.55	0.375	0.51724137931
10058	wsj_0151_776_923	"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."""	0.5	0.375	0.51724137931
1035	20020731-nyt_45132_45272	But it would be expensive, and the governor, the mayor and their friends in Washington will have to look at long-range ways to pay the bill.	0.5	0.4375	0.51724137931
4830	SemEval_1159	Violence continues at disputed holy site	0.2	0.625	0.379310344828
4770	SemEval_1103	King county offering some free flu vaccines	0.583333333333	0.4375	0.51724137931
5900	The_Black_Willow_11085_11167	"""Your writing is for you, Allan, not for the publishers or some imagined audience."	0.45	0.5	0.51724137931
171	110CYL200_788_832	But Jerry's troubles didn't end there.	0.25	0.4375	0.51724137931
4839	SemEval_1167	Fortune: India the Superpower? Think again	0.45	0.4375	0.51724137931
3336	NYTnewswire9_10345_10456	"""On Tinian, and probably elsewhere, the Seabees were building enormous hospitals while we were there,"" he said."	0.5	0.4375	0.51724137931
8261	defenders5_2233_2342	But the anti-wolf politicians in the Alaska legislature don’t care what the majority of Alaska citizens want.	0.375	0.59375	0.344827586207
1679	Anti-Terrorist_4784_4869	If we eliminate the legitimate grievances, we have eliminated much of the motivation.	0.55	0.5	0.724137931034
4484	Ohio_Steel_2068_2196	But why did the brave attempts by union leaders and concerned citizens to revive the steel industry ultimately fail?	0.416666666667	0.229166666667	0.51724137931
4387	Nathans_Bylichka_9359_9422	We have a lot of work ahead of us, and it’s best to start now.”	0.45	0.5	0.51724137931
9160	hotel-california_24943_24964	“and so was Tiffany.”	0.45	0.4375	0.448275862069
4006	Nathans_Bylichka_39388_39462	The black door opened as we came up to it, and a pale man opened the door.	0.5	0.5	0.379310344828
9536	hsus4_6787_6869	Registration does not imply endorsement, approval, or recommendation by any state.	0.45	0.4375	0.51724137931
8432	detroit_16391_16421	I find this topic fascinating.	0.75	0.645833333333	0.51724137931
2960	NYTnewswire2_1436_1488	Sale and Pelletier declined to comment on Wednesday.	0.45	0.375	0.379310344828
8696	easy_money_3018_3030	That's alot.	0.5	0.375	0.51724137931
8665	easy_money_15711_15724	Wish me luck.	0.55	0.625	0.379310344828
22	110CYL068_2420_2501	Please use the enclosed envelope to give a generous gift to Goodwill today!	0.65	0.5625	0.655172413793
3520	Nathans_Bylichka_13518_13543	That’s why we came here.”	0.6	0.5	0.586206896552
3934	Nathans_Bylichka_35950_36013	“I think I understand why we got that stone from a slave shop,”	0.35	0.375	0.448275862069
8368	detroit_13217_13260	Is this really just flag-waving propaganda?	0.45	0.5	0.51724137931
7045	alumnifund1_2049_2066	With best wishes,	0.75	0.375	0.586206896552
3117	NYTnewswire4_3018_3182	"You're a focal point, and people are looking at you, but it's a team game, and you depend on your team 1,000 times more than that billboard to get you the Heisman."""	0.583333333333	0.645833333333	0.632183908046
3818	Nathans_Bylichka_29927_29965	“They take about a quarter-pint each,”	0.5	0.4375	0.51724137931
5082	SemEval_1389	Catania punished for fan violence	0.35	0.5	0.448275862069
3602	Nathans_Bylichka_1858_1967	“He says we should meet him tonight, there’s a good one going on in that church that closed down last month.”	0.5	0.4375	0.747126436782
5759	SemEval_884	Cutting edge accessories for digital music players	0.5	0.3125	0.379310344828
9863	warner1_2117_2142	24-hour customer support.	0.55	0.375	0.51724137931
6459	WhatToHongKong_22398_22476	All levels of society share a feverish interest in the Sport of Kings.	0.55	0.5	0.655172413793
7159	appalachian1_1638_1814	We built our first hut more than 100 years ago in New Hampshire’s northern Presidential Range, and we helped protect the White Mountains so that they are still open to you now.	0.55	0.5	0.586206896552
3530	Nathans_Bylichka_14074_14088	“Oh, totally,”	0.5	0.333333333333	0.51724137931
8289	defenders5_5237_5459	Here’s the projected budget breakdown: $35,000 — in-depth, state-wide survey conducted by a top pollster to determine voters’ positions on the ballot measure and arguments that will help persuade undecided voters.	0.5	0.359375	0.603448275862
8952	hotel-california_16944_16999	“Renegade smugglers. So what's our cargo, eh, captain?”	0.416666666667	0.4375	0.51724137931
9256	hotel-california_29643_29698	“Down past the Emerald Lounge, second door on the left.	0.5	0.4375	0.51724137931
3093	NYTnewswire4_1836_1881	"""and that's a big motivational factor for us."	0.5	0.375	0.448275862069
8433	detroit_16422_16493	I was born in a suburb of Detroit and most of family still lives there.	0.5	0.4375	0.51724137931
1242	A_defense_of_Michael_Moore_19354_19507	"""Fact: The little boy was the class thug, already suspended from school for stabbing another kid with a pencil, and had fought with Kayla the day before"""	0.25	0.59375	0.689655172414
10254	wsj_1640_610_876	"It ""may well be"" that theft of business data is ""as serious a strategic threat to national security"" as it is a threat to the survival of victimized U.S. firms, said Michelle Van Cleave, the White House's assistant director for National Security Affairs."	0.45	0.4375	0.448275862069
8863	hotel-california_11947_12036	I would join the rest of the ship for meals, and I would take my turn in the weight room.	0.55	0.3125	0.586206896552
5882	SemEval_997	New Mars orbiter spots Pathfinder landing site	0.65	0.4375	0.51724137931
4072	Nathans_Bylichka_42960_43038	Amy didn’t blush, and I hoped that she didn’t understand what Isis was saying.	0.5	0.4375	0.51724137931
707	20000415_apw_eng-NEW_9_43	Ohio Congressman Arrives in Jordan	0.5	0.359375	0.51724137931
9088	hotel-california_22067_22153	“How and why this ship exists. I'll figure it out, then I'm going to find a way home.”	0.5	0.5	0.724137931034
4509	Ohio_Steel_5670_5791	It was a recipe for disaster that would soon explode in the faces of hundreds of thousands of workers and their families.	0.4	0.5	0.51724137931
4029	Nathans_Bylichka_40833_40969	As she rose, her robes fell open and I realized that, except for what looked like a red silk kimono, she was naked – naked and stunning.	0.65	0.625	0.586206896552
9669	lw1_1824_1902	She used the discretion of the mirrored window to secretively survey her crew.	0.5	0.4375	0.51724137931
237	112C-L014_195_327	Federal, state and local governments are freezing or withdrawing much-needed funding sources for people who are truly in need.	0.55	0.5	0.586206896552
10055	wsj_0151_463_661	"The action followed by one day an Intelogic announcement that it will retain an investment banker to explore alternatives ""to maximize shareholder value,"" including the possible sale of the company."	0.45	0.3125	0.51724137931
2241	Fermentation_HR5034_9642_9744	We have courts precisely to adjudicate concerns with the fairness and constitutionality of state laws.	0.55	0.4375	0.586206896552
8325	detroit_10463_10549	They lack the means to build her back to her former glory, but she won't be abandoned.	0.4	0.5625	0.51724137931
9386	hotel-california_34316_34334	I can never leave.	0.375	0.541666666667	0.287356321839
2020	Fermentation_Eminent-Domain_14165_14315	That's my take anyway, I don't aim to be contrarian, but I don't mind being the sole supporter of the law - as a Sonoma County born and bred wine guy.	0.5	0.4375	0.586206896552
6765	WhereToHongKong_36648_36768	But the most interesting thing to do here is to explore the two villages on the island, Cheung Chau and San Wai.	0.6	0.5625	0.51724137931
9039	hotel-california_20800_20808	“Sorry,”	0.375	0.4375	0.51724137931
6556	WhatToHongKong_9641_9649	Jewelry.	0.5	0.375	0.51724137931
4317	Nathans_Bylichka_57333_57412	I stepped up behind him and raised my hands, which almost seemed to be glowing.	0.6	0.5	0.586206896552
10301	wwf12_2412_2590	We’ll also award more small grants through our Species Action Fund to help a wide range of animals, including whooping cranes, giant river otters, and Tibetan antelopes.	0.55	0.4375	0.51724137931
2133	Fermentation_HR5034_12660_12676	I am speechless.	0.5	0.4375	0.51724137931
9209	hotel-california_26483_26504	Asphyxiating my mind.	0.4	0.4375	0.448275862069
393	114CUL060_1862_1978	The teens have undertaken a volunteer project to regularly visit with sick children at a local hospital.	0.65	0.375	0.51724137931
9445	hotel-california_6747_6837	I must have consumed it, too, because later on, the plates and the bottle were both empty.	0.5	0.4375	0.448275862069
6660	WhereToHongKong_22656_22866	Turn off Nathan and walk down Kansu Street to find the Jade Market (open 10am–3pm; see page 80), with more than 100 stalls spread out in a large tent, just before you reach the overpass.	0.5	0.4375	0.586206896552
9398	hotel-california_384_550	Such a relief to never again hear my crewmate Jesse natter about his girl back on Earth and that all-expenses-paid vacation-for-two she won last time he was on leave.	0.5	0.4375	0.51724137931
9833	vampires_3710_3754	Matthew Duhan says: July 26, 2010 at 5:13 pm	0.5	0.3125	0.51724137931
3065	NYTnewswire3_4147_4265	"""It gives IBM the capability to make so many different kinds of custom chips, and the world is going to custom chips."""	0.5	0.25	0.586206896552
